Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
LBTYA,18.1200008392334,18.1200008392334,30.57999992370605,19.775500106811524,20.72660011291504,21.743000087738036,23.001133346557616,24.128399991989134
LBTYK,19.25,19.18000030517578,30.489999771118164,20.921000003814697,21.852000045776368,22.81129997253418,23.858400065104167,24.811650028228758
LCID,16.180000305175778,13.25,57.75,15.850999879837037,17.792999858856202,17.93019986152649,20.014399878184,24.41784993648529
LDOS,93.29000091552734,81.06999969482422,111.12000274658205,95.84781112670899,98.6082843017578,99.94118675231934,100.79099868774414,97.73343906402587
LHX,230.00999450683597,200.7100067138672,279.70999145507807,231.53512268066407,231.35153778076173,233.22465026855468,237.161716410319,231.05041290283202
LI,24.09000015258789,16.860000610351562,41.4900016784668,27.863500022888182,31.847600212097166,29.97370014190674,28.796000073750815,28.967450046539305
LIN,283.3599853515625,265.1199951171875,352.17999267578125,286.89305572509767,290.06846740722654,297.8603088378906,299.37274943033856,305.40674423217774
LKQ,48.72000122070313,42.36000061035156,60.43000030517578,52.926500511169436,53.21148941040039,51.471304969787596,49.82393478393555,51.339688568115236
LLY,308.8900146484375,220.1999969482422,335.3299865722656,312.43550262451174,316.1872033691406,309.0151000976563,297.1090100097656,285.67856834411623
LMT,414.2900085449219,324.2300109863281,479.989990234375,422.69028930664064,416.9220416259766,422.6205944824219,425.4864860026042,407.97578063964846
LNG,167.25,84.19000244140625,178.6199951171875,164.6009994506836,151.24164489746093,142.82950401306152,139.3847342936198,131.2164528656006
LNT,60.86000061035156,54.20000076293945,65.37000274658203,62.24950008392334,60.76320671081543,59.717058448791505,59.78450772603353,59.40976118087769
LOGI,48.84000015258789,46.45000076293945,104.27999877929688,50.602499389648436,53.80779975891113,55.84589981079102,61.690799916585284,66.66310001373292
LPLA,229.91000366210938,139.83999633789062,235.47999572753903,226.1159980773926,213.00963531494142,199.36468063354494,193.73645629882813,186.9700542449951
LPSN,11.010000228881836,10.270000457763672,68.81999969482422,11.589500093460083,13.158400001525878,14.82949999809265,18.046466668446858,21.725099959373473
LRCX,409.2200012207031,375.8699951171875,731.8499755859375,440.6722579956055,459.47708923339843,461.64811065673825,480.547895304362,523.4815391540527
LSCC,51.68999862670898,43.40999984741211,85.44999694824219,54.94699993133545,57.158999862670896,53.06229988098144,54.38753323872884,57.59669990539551
LULU,333.239990234375,251.50999450683597,485.8299865722656,324.66100006103517,313.1138018798828,305.7362002563477,315.75293314615885,328.84690017700194
LYFT,16.270000457763672,11.960000038146973,57.68000030517578,15.827500104904175,15.673399982452393,17.20779996871948,23.936533393859865,28.053249998092653
MA,315.1300048828125,303.6499938964844,399.9200134277344,331.33900146484376,339.4480010986328,338.68948516845705,343.0626289876302,346.8078578186035
MAA,165.9499969482422,158.85000610351562,231.6300048828125,171.40749893188476,174.95826416015626,175.45296585083008,185.63717356363932,192.04661026000977
MANH,137.74000549316406,106.0199966430664,188.5200042724609,142.30499801635742,136.88859970092773,128.53319984436035,130.668532816569,133.56859966278077
MAR,154.9199981689453,131.00999450683594,195.8999938964844,158.07849884033203,155.53361419677734,157.467032623291,161.83230041503907,161.29481636047365
MARA,10.920000076293944,5.199999809265137,83.44999694824219,12.448500108718871,12.599800024032593,11.234400043487549,15.753799985249838,19.748900003433228
MASI,153.5500030517578,112.06999969482422,305.2099914550781,150.97399978637696,147.1345997619629,139.83059951782226,143.75633305867512,171.7544498062134
MASS,16.780000686645508,12.600000381469727,39.81499862670898,19.033500099182127,19.953200073242186,18.165900049209593,18.057133382161457,18.734250025749205
MAXN,25.60000038146973,7.480000019073486,26.36000061035156,20.991499805450438,17.855099849700927,15.005449934005737,14.075166619618734,13.876024961471558
MCHP,65.69999694824219,54.33000183105469,90.0,66.28199901580811,66.69331588745118,65.56659503936767,67.22943687438965,70.66229837417603
MCK,346.25,193.88999938964844,375.2300109863281,360.59112548828125,349.15500305175783,334.35323120117187,321.31709025065106,302.2429349517822
MDB,220.5800018310547,213.38999938964844,590.0,287.66200256347656,309.2746014404297,293.9328005981445,325.71520060221354,357.2490007019043
MDLZ,60.29999923706055,57.63000106811523,69.47000122070311,61.993000221252444,62.80800010681153,62.669660034179685,62.753305486043296,63.25469444274902
