Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
SNY,40.79999923706055,39.4900016784668,58.099998474121094,41.28050060272217,46.2576001739502,49.21790969848633,49.64294644673665,49.26975410461426,Healthcare | Drug Manufacturers - General | France,15.57,1.51,,16.0,-49.3,4.41,2022-08-01,2022-08-31,84.84614266967537,88.8415252920153,2022-06-06,2022-05-16
SPOT,110.27999877929688,89.02999877929688,305.6000061035156,110.78049926757812,110.07439971923829,108.2082999420166,121.41986643473308,146.59819953918458,Communication Services | Internet Content & Information | Luxembourg,,,83.2,22.9,94.3,-0.61,2022-08-17,2022-07-15,105.33783513981363,101.4611016453316,2022-04-25,2022-05-16
BFLY,6.460000038146973,2.309999942779541,13.5600004196167,6.283000016212464,5.2214000082015986,4.241500008106232,4.4669333394368484,5.018500010967255,Healthcare | Medical Devices | USA,,,,16.4,92.8,-0.93,2022-08-19,2022-07-06,161.36328593298683,139.07178062474,2022-04-25,2022-05-16
NTES,87.48999786376953,68.62000274658203,118.19000244140624,88.27225837707519,89.86667800903321,92.28356315612793,92.20318761189779,94.23343784332278,Communication Services | Internet Content & Information | China,22.38,2.33,21.05,12.8,39.0,35.99,2022-09-08,2022-08-31,97.05087842108479,96.92315091640322,2022-06-13,2022-05-09
TWLO,72.19000244140625,64.29199981689453,373.0,74.42050094604492,82.16860061645508,92.93560035705566,115.95980026245115,147.4389506912231,Communication Services | Internet Content & Information | USA,,,,41.0,-63.0,0.16,2022-08-17,2022-09-09,87.39627772133903,87.03933949479273,2022-04-25,2022-05-09
BRKR,58.290000915527344,54.790000915527344,92.3499984741211,58.653715896606435,61.97452346801758,61.362779388427725,63.03217938741048,66.1868660736084,Healthcare | Medical Devices | USA,32.33,1.91,99.41,3.1,77.6,2.54,2022-08-05,2022-09-09,91.8191565217001,95.20576636244391,2022-08-08,2022-05-09
SWCH,34.0,23.0,34.060001373291016,33.95626792907715,33.804345245361326,33.15201860427857,31.415739669799805,30.170528926849364,Technology | Information Technology Services | USA,22.3,0.86,,18.7,-71.4,0.56,2022-06-01,2022-05-11,100.65555828633974,101.40666447276968,2022-06-06,2022-05-09
BMBL,27.489999771118164,15.40999984741211,61.04999923706055,27.58199977874756,31.476000061035155,29.351800060272218,28.23226669311524,29.34005002975464,Technology | Software - Application | USA,,,34.26,-38.2,211.2,0.32,2022-08-09,2022-09-09,86.95990820282385,94.46971865553749,2022-08-08,2022-05-09
ONEM,17.010000228881836,5.940000057220459,25.5,17.265499877929688,15.112899894714355,11.618149976730347,11.208299986521403,12.14722499370575,Healthcare | Health Information Services | USA,,,,112.5,-118.7,-1.73,2022-08-09,2022-07-21,142.59491429055848,136.71806531073182,2022-09-05,2022-05-09
PATH,14.640000343322756,12.210000038146973,65.59999847412111,17.25900011062622,18.71180004119873,18.493200025558476,22.088933391571047,26.87260000705719,Technology | Software - Infrastructure | USA,,,,31.6,-549.6,0.1,2022-08-17,2022-08-03,93.24308737011845,93.83067314089912,2022-08-22,2022-05-09
TWI,13.670000076293945,6.690000057220459,19.809999465942386,14.727499961853027,14.832200031280518,15.740500001907348,14.745799992879233,13.384049997329711,Industrials | Farm & Heavy Construction Machinery | USA,6.67,0.27,26.05,30.6,179.7,2.35,2022-08-30,2022-08-11,100.04349085553156,97.23880532264359,2022-06-13,2022-05-02
MASI,156.25,112.06999969482422,305.2099914550781,153.30649948120114,145.45499954223632,138.72369956970215,146.23726648966468,175.05529987335206,Healthcare | Medical Instruments & Supplies | USA,47.01,3.95,50.77,85.3,-3.8,4.88,2022-08-22,2022-07-20,111.87876980453777,106.86652933028763,2022-04-25,2022-05-02
SHLS,26.559999465942386,9.579999923706056,36.86000061035156,25.976999759674072,22.109499855041506,18.41534993171692,17.66376662572225,19.005774974823,Technology | Solar | USA,279.58,4.07,,23.1,-88.8,0.66,2022-08-22,2022-07-20,139.46886019792237,128.25127656720372,2022-04-04,2022-05-02
PPC,27.56999969482422,20.229999542236328,34.65999984741211,29.093999767303465,30.160999908447266,30.11199987411499,28.44339991251628,28.33174992561341,Consumer Defensive | Packaged Foods | USA,9.04,0.53,27.78,27.3,-67.0,3.49,2022-08-02,2022-07-20,94.5630644333082,97.0549810019181,2022-06-13,2022-03-28
EPAM,432.4400024414063,168.58999633789062,725.4000244140625,432.5280014038086,379.287801513672,343.98590087890625,334.1441343180339,396.72580169677735,Technology | Information Technology Services | USA,69.84,3.5,62.49,35.6,45.7,12.71,2022-08-23,2022-07-19,133.31911882875704,120.88891012476208,2021-12-13,2022-03-28
RXRX,13.270000457763672,4.920000076293945,29.399999618530284,11.117000007629397,9.684800033569337,8.125600008964538,8.270199998219807,10.225449986457825,Healthcare | Biotechnology | USA,,,,208.0,-177.3,-1.59,2022-08-22,2022-09-08,127.89675272128143,123.63578931287064,2022-02-28,2022-03-28
GDYN,19.84000015258789,9.09000015258789,42.810001373291016,20.34649972915649,18.98159984588623,17.80629991531372,16.875999946594238,21.227150001525878,Technology | Information Technology Services | USA,,,65.67,62.1,53.4,0.57,2022-08-29,2022-08-24,115.10066414254268,110.30049727529509,2022-09-09,2022-03-28
AMPL,17.25,,,16.227000093460084,16.016600036621092,16.64530005455017,18.75326669692993,26.599349989891053,Technology | Software - Application | USA,,,,47.8,-184.6,-0.35,2022-08-19,2022-09-09,108.1747824533888,101.49429258917135,2022-02-14,2022-03-28
REE,1.1399999856948853,1.0499999523162842,9.100000381469727,1.21350000500679,1.2029999995231628,1.428549998998642,1.7623666667938231,2.4652250003814697,Consumer Cyclical | Recreational Vehicles | Israel,,,,,-636.1,-0.4,2022-08-29,2022-08-24,101.59458547875082,93.50235407184601,2022-01-24,2022-03-28
AUID,3.359999895095825,1.4500000476837158,18.636999130249023,2.7419999837875366,2.8070999932289125,2.8938999986648564,3.4263333288828526,5.6647499918937685,Technology | Software - Infrastructure | USA,,,,0.0,-32.4,,2022-08-30,2022-09-07,101.75050081560585,100.88083096800793,2021-12-27,2022-03-21
INFA,21.950000762939453,,,22.437500095367433,21.791800003051762,20.75210010528565,20.802533365885417,23.678450050354005,Technology | Software - Infrastructure | USA,,,31.44,8.8,34.9,0.91,2022-08-19,2022-07-29,107.75373166297432,105.60435302933216,2022-08-29,2022-03-21
ZM,82.62000274658203,77.79000091552734,348.29998779296875,89.75700035095215,100.9584001159668,102.263399810791,108.32413330078127,125.67470008850096,Communication Services | Telecom Services | USA,25.55,1.88,19.09,-44.4,99.6,3.75,2022-08-17,2022-08-02,87.12334808758669,90.30300161525065,2022-08-15,2022-03-14
AI,15.020000457763672,13.369999885559082,55.58000183105469,18.513499975204468,19.244799938201908,18.494599990844726,19.680799980163574,22.383149967193603,Technology | Information Technology Services | USA,,,,24.6,-241.6,-0.4,2022-08-19,2022-08-03,99.78680331113036,98.66813160449934,2022-08-22,2022-03-14
PAYA,6.610000133514403,4.510000228881836,11.505000114440918,6.663500046730041,6.726999998092651,6.19149998664856,6.05546664873759,6.153199994564058,Technology | Software - Infrastructure | USA,169.49,18.0,23.01,13.3,18.7,0.44,2022-08-17,2022-08-08,101.0714181923985,103.16939424431227,2022-08-22,2022-03-14
EXFY,17.479999542236328,,,19.245499801635738,19.54599987030029,18.621999950408934,19.25946659723917,23.182649931907648,Technology | Software - Application | USA,,,186.94,-33.5,-55.4,0.5,2022-08-19,2022-07-29,104.1159774809028,101.81410539760373,2022-08-22,2022-03-14
Y,841.010009765625,585.0999755859375,862.8699951171875,840.9935028076172,837.8284020996092,835.8334002685547,803.5323335774741,769.2097015380859,Financial | Insurance - Property & Casualty | USA,32.35,,5.64,14.0,65.3,83.53,2022-08-30,2022-08-15,100.57812466399562,100.7888214758984,2022-05-09,2022-03-14
BILI,19.31999969482422,14.93000030517578,93.47000122070312,23.739999961853034,24.575399932861327,23.939599952697755,25.584266662597656,30.8932000541687,Communication Services | Electronic Gaming & Multimedia | China,,,,29.6,-105.2,-11.62,2022-09-06,2022-08-25,94.7848829166999,97.22374737269381,2022-09-05,2022-03-14
ADPT,8.90999984741211,5.954999923706055,40.0,10.216999959945678,9.979499931335447,8.972599992752073,10.442466672261556,13.732200031280518,Healthcare | Biotechnology | USA,,,,13.5,-32.5,-1.52,2022-08-19,2022-08-04,112.31905773626028,109.08229260826543,2022-08-29,2022-03-14
SKLZ,1.350000023841858,1.149999976158142,13.979999542236328,1.510999995470047,1.4899999976158145,1.6414000010490415,2.146666665077209,3.3875999891757966,Communication Services | Electronic Gaming & Multimedia | USA,,,,-18.1,4.5,-0.52,2022-08-22,2022-07-05,110.00256920261421,98.79597622929168,2021-12-27,2022-03-14
NVTA,4.0,1.830000042915344,32.93000030517578,3.5759999990463256,3.0592000031471254,3.4330000054836267,5.1956666429837535,7.454149984717369,Healthcare | Diagnostics & Research | USA,,,,17.5,59.8,-1.64,2022-08-22,2022-08-04,150.00048260451942,123.80302006972613,2022-03-07,2022-03-14
DKNG,17.6299991607666,9.770000457763672,64.58000183105469,17.65899987220764,15.549199962615967,14.46509994506836,16.167533302307127,18.88049998283386,Consumer Cyclical | Gambling | USA,,,,56.7,6.1,-2.26,2022-08-22,2022-07-15,136.2850310090891,119.31846554211228,2022-03-07,2022-03-14
MTTR,4.559999942779541,3.509999990463257,37.599998474121094,4.817000007629393,4.500400013923644,4.776850011348723,5.713766665458679,9.08797501206398,Technology | Software - Application | USA,,,,-3.4,-692.1,-0.38,2022-08-19,2022-07-05,120.28019962101759,106.3883846072176,2021-12-06,2022-03-07
MRNA,142.27999877929688,115.61000061035156,464.8500061035156,145.39849929809571,158.7535992431641,148.6187995147705,151.68013295491536,173.35679969787597,Healthcare | Biotechnology | USA,4.34,,6.06,9.1,-1.8,8.13,2022-08-11,2022-09-09,92.10995018764328,97.73565985199694,2022-08-15,2022-03-07
TOST,21.440000534057614,,,19.17150001525879,16.8061999130249,16.32659991264343,17.83319991429647,21.332499928474427,Technology | Software - Infrastructure | USA,,,,58.9,-237.4,-0.24,2022-08-26,2022-09-09,127.94717688756691,115.98680528095669,2022-02-14,2022-03-07
NVAX,31.71999931335449,28.25,277.79998779296875,35.449000358581536,48.89820014953613,49.11819999694824,58.227933349609366,79.81950016021729,Healthcare | Biotechnology | USA,,,,-37.6,-222.5,6.37,2022-08-08,2022-09-09,63.991137550884545,80.71780567207102,2022-08-08,2022-03-07
NNOX,12.130000114440918,8.229999542236326,28.597999572753906,13.84350004196167,13.207199993133544,11.637000007629394,11.21026667277018,12.158649997711182,Healthcare | Medical Devices | Israel,,,,,-4.3,-1.59,2022-08-22,2022-08-10,111.19020848148716,110.46073699992942,2022-08-29,2022-02-21
PACB,6.690000057220459,3.8499999046325684,32.549999237060554,6.50600004196167,5.676999983787536,5.613700001239778,7.138266660372416,9.738149968385695,Healthcare | Diagnostics & Research | USA,,,,16.0,-628.3,-1.34,2022-08-22,2022-08-01,139.58560472433123,119.32000953251541,2021-11-22,2022-02-14
