Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
FFIV,157.0399932861328,142.42999267578125,249.0,164.9634994506836,160.85499938964844,164.7452001953125,177.63206685384114,190.62560020446782,Technology | Software - Infrastructure | USA,28.11,2.99,20.54,3.5,6.6,11.45,2022-08-19,2022-07-19,107.09159441531929,101.89608540608864,,
FICO,449.5400085449219,340.4800109863281,531.030029296875,474.6230010986328,454.11879943847663,421.20710052490233,439.3144006347656,433.9221502685547,Technology | Software - Application | USA,32.92,1.88,25.44,3.2,69.7,18.69,2022-08-19,2022-06-24,110.58424399454651,107.46912742890044,,
FIS,90.9000015258789,85.0,130.55000305175778,96.31450004577637,96.60460006713869,97.8737999725342,98.49726659138996,101.4959717178345,Technology | Information Technology Services | USA,66.01,4.51,16.06,7.0,166.5,7.9,2022-08-19,2022-08-12,100.67627954169365,99.00888806111591,,
FISV,105.75,87.02999877929688,118.98999786376952,106.23150100708008,101.47260070800782,99.0444002532959,99.05339996337892,100.2363500213623,Technology | Information Technology Services | USA,34.37,2.24,28.26,9.8,41.7,7.43,2022-08-19,2022-07-01,110.34423299472206,105.8528240875645,,
FIVN,88.4000015258789,80.5199966430664,192.1000061035156,104.67500038146973,102.08940032958985,100.63520027160645,104.11633351643879,111.464700050354,Technology | Software - Infrastructure | USA,,,,31.7,-19.5,1.78,2022-08-17,2022-07-20,110.40799603134505,104.47299756548077,,
FLT,212.3699951171875,200.77999877929688,282.0199890136719,223.5630004882813,219.8875994873047,228.57509963989258,232.49540008544918,230.82650001525883,Technology | Information Technology Services | USA,18.22,1.18,21.49,29.1,23.0,17.6,2022-08-26,2022-07-06,103.8915757130339,100.14737656249552,,
FMC,108.61000061035156,87.41999816894531,140.99000549316406,111.00749969482422,108.00300018310548,114.35080017089844,117.61613352457681,114.97853759765627,Basic Materials | Agricultural Inputs | USA,18.16,2.08,183.3,16.9,40.4,8.46,2022-08-30,2022-07-19,104.42580288331943,100.3840329139708,,
FNKO,21.299999237060547,15.279999732971193,27.790000915527344,21.72649993896484,23.20529987335205,21.31634996414185,20.034233334859213,19.40072497367859,Consumer Cyclical | Leisure | USA,19.98,7.4,,33.7,876.2,2.13,2022-09-01,2022-08-25,91.46325173569885,99.17215111152115,,
FORG,16.700000762939453,,,18.57150001525879,20.567800025939945,19.889400072097782,19.13320009231568,19.88225006580353,Technology | Software - Infrastructure | USA,,,,8.4,-117.3,-0.16,2022-08-12,2022-08-03,90.04565344578778,95.81875906176144,,
FOUR,45.22999954223633,29.38999938964844,89.47000122070312,46.60699996948242,40.142999916076654,42.75329988479614,46.74206658681234,48.52684992790222,Technology | Software - Infrastructure | USA,,,24.1,44.4,-269.7,1.92,2022-08-22,2022-06-27,135.85394658960976,117.0200107971459,,
FOX,30.8700008392334,28.959999084472656,40.90999984741211,32.10645790100098,31.350402603149416,31.577810249328607,33.4145379892985,33.69100756645203,Communication Services | Broadcasting | USA,12.22,1.33,,7.5,,2.35,2022-08-23,2022-08-10,103.29947068921601,101.11758765764381,,
FOXA,33.419998168945305,31.32500076293945,44.95000076293945,34.932000160217285,34.121800079345704,34.398700065612786,36.57393330891927,36.884400005340574,Communication Services | Broadcasting | USA,15.85,1.75,14.1,4.9,-41.5,3.33,2022-08-23,2022-08-10,103.226656075554,101.10188891262136,,
FROG,20.530000686645508,16.356000900268555,42.33000183105469,22.829500007629395,22.788600006103515,21.44329999923706,22.566733334859208,24.19719993591309,Technology | Software - Application | USA,,,422.88,39.2,-563.4,,2022-08-17,2022-08-03,103.82951724155262,103.82250893705637,,
FRSH,13.359999656677244,,,14.626999950408935,14.067199993133546,14.665700025558472,16.137266674041747,18.70615004062652,Technology | Software - Application | USA,,,,37.5,-278.0,-0.11,2022-08-19,2022-08-01,110.77481548121055,103.9956171276515,,
FSLR,134.80000305175778,59.599998474121094,135.19999694824222,120.53900108337402,95.65860061645508,82.73320045471192,80.27553349812825,82.72980014801027,Technology | Solar | USA,76.37,13.54,,-1.3,17.4,2.18,2022-08-22,2022-07-19,158.99405487052417,138.34471939344186,,
FTCH,9.65999984741211,6.519999980926514,47.29999923706055,9.579999971389773,8.572799949645995,9.0274999666214,11.367666629155476,16.06765000581741,Consumer Cyclical | Internet Retail | United Kingdom,2.66,,,10.7,132.0,-0.96,2022-09-02,2022-08-26,124.6045615780955,110.77510850216026,,
FTNT,50.45000076293945,47.36999893188477,74.35399627685547,50.91949996948242,55.55299995422363,56.82173988342285,59.1255066426595,60.38233001708984,Technology | Software - Infrastructure | USA,61.9,2.64,36.05,28.6,24.7,1.31,2022-08-04,2022-09-06,87.15994179632017,91.87246460078087,,
FVRR,34.450000762939446,29.040000915527344,210.5500030517578,37.421500015258786,36.49580013275146,40.248000087738035,51.55926667531332,66.56955014228821,Consumer Cyclical | Internet Retail | Israel,,,41.66,12.9,-294.6,1.08,2022-08-19,2022-08-02,108.35018869048064,99.9259919593442,,
FWONK,63.02000045776367,48.5099983215332,71.16999816894531,67.19899978637696,64.76079978942872,63.51949981689453,63.36973320007324,62.76739982604981,Communication Services | Broadcasting | USA,,,,100.0,114.6,0.68,2022-08-23,2022-07-20,107.05500982469677,104.20254908138418,,
G,46.54999923706055,37.68000030517578,54.02999877929688,47.448500061035155,46.092399826049814,44.163399925231936,44.08039990743002,45.773953685760496,Technology | Information Technology Services | Bermuda,25.9,2.22,29.21,10.2,21.6,3.07,2022-08-09,2022-07-05,106.33577393689976,104.40358896235502,,
GD,227.7400054931641,188.63999938964844,254.9900054931641,234.04400024414062,225.7762606811524,226.51584442138676,227.09790283203125,220.7748250579834,Industrials | Aerospace & Defense | USA,19.28,1.57,17.86,-0.3,5.0,14.09,2022-08-24,2022-07-21,106.56686584545416,103.24171070188416,,
GDYN,19.799999237060547,9.09000015258789,42.810001373291016,20.430499744415282,18.90459983825684,17.71299991607666,16.952133280436197,21.40800000190735,Technology | Information Technology Services | USA,,,65.54,62.1,53.4,0.57,2022-08-29,2022-08-24,116.47491091910013,111.3771572072275,,
GENI,4.5,2.200000047683716,24.13999938964844,4.260999989509583,3.3329999828338623,3.2990999937057497,3.8982666714986167,4.8610000038146985,Communication Services | Internet Content & Information | United Kingdom,,,,27.4,87.8,-0.27,2022-08-23,2022-07-05,164.06014540827658,135.15379553446752,,
GH,55.75,27.649999618530273,133.82000732421878,51.26300010681153,49.510000076293956,47.62789999008179,53.46046652475993,62.500750036239616,Healthcare | Diagnostics & Research | USA,,,,18.5,-53.8,-5.17,2022-08-17,2022-09-07,108.3413003458239,107.87663301164379,,
GILD,64.79000091552734,57.16999816894531,74.12000274658203,64.03099956512452,62.57579978942872,61.995431632995604,61.20222394307454,63.07105848312378,Healthcare | Drug Manufacturers - General | USA,19.75,,14.36,0.7,-9.8,6.48,2022-08-25,2022-08-04,103.29087969660972,102.2874405144898,,
GILT,6.199999809265138,5.619999885559082,10.520000457763672,6.77900002002716,6.574200019836426,6.679500012397766,7.207933362325032,7.274800033569336,Technology | Communication Equipment | Israel,2066.67,,,1.3,-108.5,0.19,2022-08-19,2022-06-23,108.13662439548463,102.64624199774906,,
GIS,76.27999877929688,56.66999816894531,78.54000091552734,77.13650093078613,75.76617904663084,72.58299583435057,70.38916631062826,69.10175550460815,Consumer Defensive | Packaged Foods | USA,17.25,3.58,30.41,8.1,16.9,4.24,2022-08-25,2022-08-24,102.99208871849224,103.91801054597649,,
GLBE,30.709999084472656,15.630000114440918,83.7699966430664,32.20400018692017,27.23100009918213,24.314300003051763,27.862800000508628,34.06049997329712,Consumer Cyclical | Internet Retail | Israel,,,107.41,52.4,-1300.0,-0.97,2022-08-30,2022-08-02,134.16625093041085,124.39972801985536,,
GM,40.11000061035156,30.32999992370605,67.20999908447266,38.926746177673344,35.951766204833994,36.54309211730957,39.33946637471517,44.083165321350094,Consumer Cyclical | Auto Manufacturers | USA,7.62,2.63,20.02,4.7,54.7,6.29,2022-08-29,2022-07-13,115.28137992315901,107.16494018553499,,
GMDA,2.509999990463257,1.4800000190734863,4.849999904632568,2.9445000410079962,2.2812000250816347,2.3158000206947325,2.78060001373291,2.74045000910759,Healthcare | Biotechnology | Israel,,,,,-7.6,-1.11,2022-08-29,2022-08-02,156.41922309943618,131.43510961585122,,
GNK,13.270000457763672,12.970000267028807,27.149999618530273,15.316499948501587,16.986200046539306,19.889500036239625,20.04026668548584,18.86105000972748,Industrials | Marine Shipping | USA,2.4,,2.9,13.9,179.4,4.04,2022-08-08,2022-07-18,87.55307795929079,86.96330491431306,,
GOGO,13.279999732971193,11.729999542236328,23.690000534057607,16.029999828338624,16.11920000076294,17.522700052261353,17.14520003636678,16.150650019645692,Communication Services | Telecom Services | USA,8.88,0.89,23.79,18.7,308.5,0.76,2022-08-22,2022-08-12,102.45206273703673,97.52408299172798,,
GOOG,110.4800033569336,102.20800018310548,152.10000610351562,115.39700050354004,114.63125045776368,115.01479537963868,121.95527008056641,126.89123752593994,Communication Services | Internet Content & Information | USA,19.15,1.34,,23.0,-2.0,6.47,2022-08-22,2022-07-29,102.43802536315368,100.29693860664068,,
GOOGL,109.4499969482422,101.8844985961914,151.54649353027344,114.50699920654294,113.86972946166992,114.44466972351074,121.4982001241048,126.45840496063231,Communication Services | Internet Content & Information | USA,20.74,1.52,22.36,12.6,91.4,5.92,2022-08-22,2022-07-29,102.26933009795583,100.12449411131266,,
GPK,23.20000076293945,17.6299991607666,23.709999084472656,23.050000286102296,22.049800148010245,21.633000011444093,21.00926663716634,20.65519872665405,Consumer Cyclical | Packaging & Containers | USA,25.19,0.92,14.74,35.8,14.4,2.43,2022-08-24,2022-08-08,107.7292423809508,105.1307497365493,,
GPN,129.74000549316406,105.5199966430664,175.72999572753906,129.75600051879886,123.0422003173828,124.17689987182615,128.3147998046875,130.05921569824218,Industrials | Specialty Business Services | USA,705.11,44.41,18.21,6.7,69.0,10.91,2022-08-22,2022-06-27,111.65313853824131,105.26997471697727,,
GRBK,23.06999969482422,16.799999237060547,32.25,26.82799987792969,25.08599990844727,23.220899963378905,22.68313331604004,23.83709999084473,Consumer Cyclical | Residential Construction | USA,4.22,2.45,14.62,40.5,66.4,4.32,2022-08-19,2022-07-01,118.49457813811264,111.67466551166538,,
GRIN,24.06999969482422,12.829999923706055,28.979999542236328,21.450500297546387,18.845000133514407,21.449323205947877,21.64242321650187,20.00221851348877,Industrials | Marine Shipping | Singapore,2.55,,2.02,47.2,398.3,5.72,2022-06-07,2022-07-15,123.502092710049,110.52301462214632,,
GRMN,90.7300033569336,86.7300033569336,178.80999755859375,94.23399963378908,97.72239959716795,100.55134635925293,105.32929173787434,111.66914474487305,Technology | Scientific & Technical Instruments | Switzerland,17.29,3.09,,-6.5,8.4,5.52,2022-08-22,2022-08-12,94.3864944198732,95.25020435651356,,
GTLB,54.15999984741211,,,61.70950050354004,59.27920036315918,52.23200012207031,53.37940007527669,59.93950008392334,Technology | Software - Application | USA,,,,75.2,-44.7,-0.76,2022-08-18,2022-08-03,111.09145397225258,111.07945340853706,,
GWRE,67.36000061035156,64.30000305175781,130.94999694824222,75.22300033569336,75.12819931030273,77.72449974060059,82.46046651204428,89.28979984283447,Technology | Software - Application | USA,,,,20.4,-238.1,-0.2,2022-08-19,2022-07-20,102.73076781097471,98.86003283781443,,
GWW,573.780029296875,391.1600036621094,588.6199951171875,571.671499633789,522.660601196289,502.16300048828117,499.32046813964837,499.2626162719727,Industrials | Industrial Distribution | USA,22.47,1.56,88.19,19.6,54.4,29.48,2022-08-22,2022-07-19,119.30633078417046,111.49295467326023,,
HAL,28.68000030517578,19.09000015258789,43.9900016784668,29.702436542510988,29.20542224884033,33.154639911651614,33.769359817504885,31.487243041992194,Energy | Oil & Gas Equipment & Services | USA,17.97,0.34,60.74,36.9,148.9,2.78,2022-09-06,2022-07-19,101.1605497448167,97.09769993809549,,
HAS,79.2699966430664,76.44000244140625,105.7300033569336,80.59649963378907,80.5806002807617,83.90949996948244,85.98726659138997,89.2078500366211,Consumer Cyclical | Leisure | USA,20.44,1.15,,1.3,109.1,5.72,2022-08-30,2022-08-10,99.01407064333813,98.14695371165608,,
HASI,39.459999084472656,28.68000030517578,65.73999786376953,40.903999900817865,37.87687423706055,38.209251708984375,40.22601844787598,42.63656085968017,Real Estate | REIT - Specialty | USA,43.55,4.49,,-43.2,36.7,2.21,2022-08-22,2022-07-28,117.55204547041748,108.18695860768163,,
HCKT,19.93000030517578,16.920000076293945,24.78000068664551,21.511999988555907,20.75799999237061,20.97375501632691,20.976531448364263,20.762501106262206,Technology | Information Technology Services | USA,14.28,0.95,17.07,3.7,625.4,1.58,2022-08-23,2022-06-24,108.100041208595,103.77015727126438,,
HCP,30.229999542236328,,,37.24800004959106,35.60179985046387,36.983199977874754,42.530399945576995,,Technology | Software - Infrastructure | USA,,,,50.8,-241.2,-1.02,2022-08-19,2022-06-22,112.18050317272606,104.64668511906841,,
HEI,154.52999877929688,122.94000244140624,165.61000061035156,158.55450134277345,148.79658599853516,144.05594749450682,144.90765375773108,144.3491272354126,Industrials | Aerospace & Defense | USA,62.56,4.97,49.12,20.7,-3.5,3.01,2022-08-22,2022-07-05,114.1199642850187,108.00729530956659,,
HES,117.95999908447266,66.19999694824219,131.44000244140622,117.75449981689455,109.03140014648436,111.29014312744141,107.48909484863282,100.76706390380859,Energy | Oil & Gas E&P | USA,25.02,0.37,15.58,87.1,117.8,11.53,2022-09-02,2022-07-19,111.79855103185085,106.50089979436292,,
HLGN,2.2100000381469727,1.75,16.350000381469727,2.4495000481605533,2.2986000156402593,2.940900013446808,3.6285333426793422,4.769475018978119,Utilities | Utilities - Renewable | USA,,,,200.0,88.5,-0.57,2022-08-19,2022-07-18,118.71792304594193,99.95645377225054,,
HLT,131.17999267578122,108.41000366210938,167.99000549316406,132.65312805175782,125.21936172485351,131.53845733642578,136.84896321614585,138.96748313903808,Consumer Cyclical | Lodging | USA,38.08,0.81,40.03,68.5,156.5,5.62,2022-08-22,2022-07-07,112.31231122480922,104.39643453154531,,
HOLX,67.69999694824219,66.44000244140625,81.04000091552734,69.98149948120117,70.44499954223633,72.1700998687744,72.61926661173503,72.83544990539549,Healthcare | Medical Instruments & Supplies | USA,11.4,6.71,7.25,-14.2,71.0,3.49,2022-08-19,2022-06-27,99.73581379026524,98.59307341355377,,
HON,189.08999633789062,167.35000610351562,233.55999755859366,196.05299835205082,186.13710479736332,187.92651885986328,187.9733850097656,192.20582206726075,Industrials | Specialty Industrial Machinery | USA,25.79,2.74,118.62,1.6,17.8,9.67,2022-08-23,2022-07-15,110.08316775120096,104.32051364960552,,
HOOD,9.850000381469727,6.809999942779541,49.849998474121094,9.870500087738037,9.370300025939944,9.363600006103516,10.451600030263265,12.54340000629425,Technology | Software - Infrastructure | USA,,,,-43.7,80.1,-0.77,2022-08-18,2022-06-23,114.54288603159279,107.21224305045901,,
HPK,24.28000068664551,7.599999904632567,38.209999084472656,23.790999984741212,23.691045684814448,27.01354343414307,25.01628133138021,22.696067943573,Energy | Oil & Gas E&P | USA,25.72,,,317.0,152.9,5.81,2022-08-04,2022-08-18,96.82081914950578,96.72934404681445,,
HPQ,27.46999931335449,26.11000061035156,41.47000122070313,32.168000316619874,32.36180011749268,34.4861554145813,35.148082160949706,35.39783082962036,Technology | Computer Hardware | USA,4.79,3.9,5.4,3.9,166.1,3.84,2022-08-23,2022-07-18,100.19328937581342,96.5045261076788,,
HRL,47.18999862670898,40.47999954223633,55.11000061035156,49.92599964141846,48.89719985961914,49.215199851989745,49.40233322143555,48.71612461090088,Consumer Defensive | Packaged Foods | USA,26.97,3.08,52.58,6.0,-0.1,2.03,2022-08-30,2022-06-21,103.7442387250432,102.08433103077112,,
HST,17.639999389648438,15.100000381469727,21.6299991607666,18.48150005340576,17.446599960327152,18.353045473098764,18.340440934499107,17.97331416130066,Real Estate | REIT - Hotel & Motel | USA,22.08,0.78,14.24,112.8,98.4,0.98,2022-08-23,2022-07-07,111.3921436260148,103.97031548928994,,
HSY,228.25,167.8000030517578,234.55999755859366,228.36833724975585,223.2521499633789,219.5235789489746,215.41140991210938,208.38247520446774,Consumer Defensive | Confectioners | USA,31.88,3.07,50.17,19.3,-9.8,8.88,2022-08-26,2022-08-15,104.03249304356363,103.05996632630048,,
HUBS,292.29998779296875,257.20999145507807,866.0,349.34700164794924,325.8025988769532,338.35499969482424,385.7156667073568,445.6919499206543,Technology | Software - Application | USA,,,61.4,35.7,12.6,3.26,2022-08-19,2022-07-20,118.45234154642174,106.72520332614857,,
HZNP,61.63999938964844,57.84000015258789,120.54000091552734,62.05000038146973,72.79460006713867,82.70569976806641,89.03513305664063,91.7180997467041,Healthcare | Drug Manufacturers - General | Ireland,19.04,2.03,10.7,5.3,25.3,5.35,2022-08-03,2022-08-26,76.84966874741575,82.85519602689105,,
IAC,63.79999923706055,61.43000030517578,158.80999755859375,68.67999935150146,72.13439933776857,77.9250994491577,88.53766614278156,98.9615496635437,Communication Services | Internet Content & Information | USA,,,,64.3,98.0,-0.47,2022-08-19,2022-08-02,95.04879146643472,92.90742003875592,,
