Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
SGEN,152.33999633789062,105.43000030517578,192.7899932861328,165.6724983215332,172.06299926757814,155.92739929199217,149.55579935709636,149.75869956970217,Healthcare | Biotechnology | USA,-,-,-,28.1,-210.1,-1.34,2022-07-08,2022-05-13,95.044464942361,101.77861008044378,2022-08-08,2022-05-16
APP,24.09000015258789,23.3700008392334,116.08999633789062,29.682999706268312,33.15919990539551,35.93929990768433,43.15806664784749,53.87929995536804,Technology | Software - Application | USA,-,-,32.73,-39.0,126.6,1.06,2022-08-15,2022-07-20,86.9085582940699,87.51944889032876,2022-08-15,2022-05-16
RUN,31.40999984741211,16.799999237060547,60.59999847412109,33.83299970626831,29.204499931335445,26.23914999008179,26.637366676330565,29.19522500038147,Technology | Solar | USA,-,-,-,45.7,68.8,-0.42,2022-08-19,2022-07-28,134.05392554347227,121.98148240845056,2022-04-18,2022-05-16
SWCH,33.91999816894531,23.0,34.04999923706055,33.921213912963864,33.764364318847655,33.01734867095947,31.182826538085937,30.02995451927185,Technology | Information Technology Services | USA,22.24,0.86,-,18.7,-71.4,0.56,2022-06-01,2022-05-11,100.79079415641152,101.6033089905282,2022-06-06,2022-05-09
NTCT,30.780000686645508,26.01000022888184,37.68000030517578,32.74749994277954,33.27319999694824,33.489600048065185,32.8289333597819,32.50989998817444,Technology | Software - Infrastructure | USA,58.08,32.63,8.95,9.7,82.3,2.17,2022-08-09,2022-07-20,99.38701079526798,98.90176262932334,2022-06-06,2022-05-09
NTES,88.5199966430664,68.62000274658203,118.19000244140624,88.8566951751709,90.4099658203125,92.5510425567627,92.57434936523435,94.73585529327391,Communication Services | Internet Content & Information | China,22.64,2.36,21.29,12.8,39.0,35.99,2022-08-30,2022-08-31,97.09944620537571,97.0790961491635,2022-06-13,2022-05-09
G,46.220001220703125,37.68000030517578,54.02999877929688,47.523000144958495,45.9697998046875,44.04819324493408,44.03132316589355,45.67487600326538,Technology | Information Technology Services | Bermuda,25.72,2.21,29.01,10.2,21.6,3.07,2022-08-09,2022-07-05,107.44405089810274,105.02291988931688,2022-08-29,2022-05-09
PATH,16.100000381469727,13.65999984741211,65.5999984741211,18.578500080108643,19.21240005493164,18.69070002555847,22.64746671676636,27.635850014686586,Technology | Software - Infrastructure | USA,-,-,-,31.6,-549.6,0.1,2022-08-17,2022-08-03,97.15491835323024,97.47861495417833,2022-08-22,2022-05-09
BIIB,196.02999877929688,187.16000366210932,350.45001220703125,209.2764991760254,211.3163995361328,207.26419952392575,208.60413269042968,215.4292497253418,Healthcare | Drug Manufacturers - General | USA,14.0,-,11.28,-6.7,-58.1,15.82,2022-08-18,2022-08-05,98.90828459579647,99.79220216829812,2022-08-22,2022-05-09
ALRM,66.30999755859375,54.9900016784668,90.69000244140624,71.42949981689453,68.61699958801269,64.80909973144531,65.69546671549479,69.16180000305175,Technology | Software - Application | USA,82.99,10.25,83.11,12.7,-34.1,2.12,2022-08-18,2022-06-24,109.08421861054973,106.04842703278136,2022-08-22,2022-05-09
TWST,38.77000045776367,25.06999969482422,139.99000549316406,45.82800006866455,43.64880004882812,38.47310001373291,43.04840001424154,51.873899974823,Healthcare | Diagnostics & Research | USA,-,-,-,60.3,11.7,-4.71,2022-08-17,2022-08-04,112.82696861665671,111.60938513597252,2022-08-29,2022-05-09
RBLX,37.93999862670898,21.64999961853028,141.60000610351562,43.70749988555908,41.51460014343262,36.61710010528565,41.5642000579834,56.02240003585816,Communication Services | Electronic Gaming & Multimedia | USA,-,-,75.9,30.2,-111.3,-1.37,2022-08-16,2022-07-28,115.72052609199122,112.9691503529223,2022-08-22,2022-05-09
BRKR,56.06999969482422,54.869998931884766,92.3499984741211,59.61285419464112,62.49725624084473,61.56207275390625,63.30594846089681,66.71598049163818,Healthcare | Medical Devices | USA,31.1,1.84,95.63,3.1,77.6,2.54,2022-08-05,2022-07-22,95.29890205138508,96.9957470288217,2022-08-08,2022-05-09
FNKO,20.76000022888184,15.279999732971191,27.790000915527344,21.76950006484985,23.330299911499026,21.240049991607663,19.986500015258787,19.37167497634888,Consumer Cyclical | Leisure | USA,19.47,7.21,-,33.7,876.2,2.13,2022-09-01,2022-08-25,94.06770586357317,100.8612327083993,2022-08-01,2022-05-02
TWI,13.350000381469728,6.690000057220459,19.809999465942383,15.127499914169311,15.046600017547608,15.801300001144408,14.65633332570394,13.278499994277954,Industrials | Farm & Heavy Construction Machinery | USA,6.51,0.26,25.44,30.6,179.7,2.35,2022-08-30,2022-08-11,101.22233792807396,98.79948643046002,2022-06-13,2022-05-02
SHLS,24.989999771118164,9.579999923706056,36.86000061035156,25.467999839782717,21.310299854278565,17.86084994316101,17.385566635131838,19.12242497444153,Technology | Solar | USA,263.05,3.83,-,23.1,-88.8,0.66,2022-08-22,2022-07-20,141.76590138777686,129.74125257112118,2022-04-04,2022-05-02
NVAX,30.38999938964844,30.32999992370605,277.79998779296875,38.353000259399415,50.64320007324218,50.246499938964845,59.86566665649414,83.09060020446778,Healthcare | Biotechnology | USA,-,-,-,-37.6,-222.5,6.37,2022-08-08,2022-08-05,73.72198490540526,85.64680185348851,2022-08-08,2022-04-25
SURF,1.309999942779541,1.2300000190734863,8.380000114440918,1.6414999961853027,1.7593999934196471,1.8756999909877776,2.3021333320935566,2.9640999978780744,Healthcare | Biotechnology | USA,-,-,-,1745.0,-214.0,-1.81,2022-08-19,2022-08-11,89.33629056483512,90.68353841646028,2022-08-29,2022-04-25
MNST,88.38999938964844,71.77999877929688,99.80999755859376,89.93299980163575,93.55059982299804,90.3168000793457,87.24666681925456,87.96330020904541,Consumer Defensive | Beverages - Non-Alcoholic | USA,38.62,2.64,42.18,22.1,-2.4,3.06,2022-08-02,2022-07-29,94.99432453840886,98.78903638601538,2022-08-01,2022-03-28
REE,1.090000033378601,1.0499999523162842,9.199999809265137,1.2340000033378602,1.2279999995231627,1.4641499984264377,1.838566665649414,2.5171749997138977,Consumer Cyclical | Recreational Vehicles | Israel,-,-,-,,-636.1,-0.4,2022-08-29,2022-08-24,99.97500266900778,93.44127687416636,2022-01-24,2022-03-28
GDYN,20.15999984741211,9.09000015258789,42.810001373291016,20.403499794006347,18.843799858093263,17.617199935913085,17.041999956766766,21.58410001754761,Technology | Information Technology Services | USA,-,-,66.73,62.1,53.4,0.57,2022-08-29,2022-08-24,116.36525694471833,111.91988144769007,2021-12-13,2022-03-28
EPAM,412.1400146484375,168.58999633789062,725.4000244140625,434.2510009765625,370.89720153808594,338.8674008178711,335.409067586263,401.3180015563965,Technology | Information Technology Services | USA,66.56,3.34,59.55,35.6,45.7,12.71,2022-08-23,2022-07-19,134.59445808804873,122.4772585834486,2021-12-13,2022-03-28
PPC,27.959999084472656,20.229999542236328,34.65999984741211,29.63899984359741,30.49519989013672,30.09269989013672,28.46613324483236,28.358199939727783,Consumer Defensive | Packaged Foods | USA,9.17,0.53,28.17,27.3,-67.0,3.49,2022-08-02,2022-07-20,95.77952181362168,98.33947117641304,2022-06-13,2022-03-28
RXRX,10.229999542236328,4.920000076293945,29.39999961853028,10.63550000190735,9.372800025939942,7.92510000705719,8.258999996185302,10.356149978637696,Healthcare | Biotechnology | USA,-,-,-,208.0,-177.3,-1.59,2022-08-22,2022-08-03,124.00811759938728,121.8358564796153,2022-02-28,2022-03-21
AMPL,14.850000381469728,,,16.665500164031982,15.96000005722046,16.804900035858154,19.34486671447754,27.65529998779297,Technology | Software - Application | USA,-,-,-,47.8,-184.6,-0.35,2022-08-19,2022-08-03,108.85326524874128,101.64302818162308,2022-02-14,2022-03-21
DNA,2.509999990463257,2.0899999141693115,15.86400032043457,3.013000023365021,2.9514000034332275,2.9772000122070312,3.406600006421407,4.795550001859665,Healthcare | Biotechnology | USA,-,-,-,231.7,93.1,-0.3,2022-08-19,2022-08-04,104.78079367520824,101.12494569524556,2022-08-29,2022-03-21
INFA,21.170000076293945,,,22.69000005722046,21.72860000610352,20.724700088500978,20.9628000386556,23.90785003662109,Technology | Software - Infrastructure | USA,-,-,30.32,8.8,34.9,0.91,2022-08-19,2022-07-29,109.67872596884736,107.23121926847443,2022-08-29,2022-03-21
AUID,2.630000114440918,1.4500000476837158,18.636999130249023,2.7079999804496766,2.70309999704361,2.900599999427796,3.521999994913737,5.921399986743927,Technology | Software - Infrastructure | USA,-,-,-,0.0,-32.4,-,2022-08-30,2022-08-26,112.59404498259336,100.56440953893504,2021-12-27,2022-03-21
MASI,144.27000427246094,112.06999969482422,305.2099914550781,154.00349960327148,144.48999984741212,138.1269994354248,148.1632664489746,178.06639995574952,Healthcare | Medical Instruments & Supplies | USA,43.4,3.65,46.87,85.3,-3.8,4.88,2022-08-22,2022-07-20,112.81851438587344,107.78311607226544,2022-01-03,2022-03-21
AFRM,22.450000762939453,13.640000343322754,176.64999389648438,31.210999965667725,27.168000144958494,26.48380011558533,32.38166673660278,48.8175000333786,Technology | Software - Infrastructure | USA,-,-,-,40.9,9.8,-2.15,2022-08-19,2022-06-23,138.21562965902254,119.19984050707627,2022-08-29,2022-03-14
BMBL,24.64999961853028,15.40999984741211,61.04999923706055,29.39450006484985,31.857000122070318,29.36540006637573,28.33046670277913,29.563300046920777,Technology | Software - Application | USA,-,-,30.72,-38.2,211.2,0.32,2022-08-09,2022-07-28,94.49559989506724,98.37804645891693,2022-08-08,2022-03-14
ZM,80.79000091552734,77.79000091552734,357.92999267578125,95.56750030517578,103.82980010986329,103.3996997833252,110.1382666015625,129.1204500579834,Communication Services | Telecom Services | USA,24.98,1.84,18.66,-44.4,99.6,3.75,2022-08-17,2022-08-02,90.39883069786252,93.122065678364,2022-08-15,2022-03-14
TXG,30.76000022888184,30.51000022888184,191.1529998779297,39.46299982070923,41.48460010528565,45.23150007247925,56.07940008799235,74.92330021858216,Healthcare | Health Information Services | USA,-,-,-,-1.0,90.2,-1.14,2022-08-19,2022-07-29,93.0217884443684,92.10045605411416,2022-08-29,2022-03-14
CRNC,19.520000457763672,19.18000030517578,115.80999755859376,21.638999938964847,24.7557999420166,27.11909999847412,31.117333399454758,42.18574989318848,Technology | Software - Application | USA,-,-,102.34,-8.1,332.3,0.83,2022-08-09,2022-07-19,88.10517499535374,87.7144820717068,2022-08-15,2022-03-14
NIU,5.400000095367432,5.369999885559082,30.100000381469727,6.2820000648498535,6.852000045776367,7.520300016403199,8.776266682942708,10.882450013160703,Consumer Cyclical | Auto Manufacturers | China,27.41,6.65,-,-12.4,32.0,0.77,2022-08-29,2022-08-25,86.02075743493658,88.82539201383585,2022-08-29,2022-03-14
SKLZ,1.25,1.149999976158142,13.979999542236328,1.590499997138977,1.4983999967575072,1.6889999997615814,2.2281333295504253,3.5708499890565872,Communication Services | Electronic Gaming & Multimedia | USA,-,-,-,-18.1,4.5,-0.52,2022-08-22,2022-07-05,117.05110898192504,102.45879016529072,2021-12-27,2022-03-14
OLO,7.590000152587891,7.159999847412109,49.0,8.872499895095824,10.22739995956421,10.439999952316285,11.769999980926514,14.167549958229063,Technology | Software - Application | USA,-,-,-,27.0,-66.7,0.07,2022-08-12,2022-08-02,90.15074479848704,90.61863942605424,2022-08-08,2022-03-14
Y,840.02001953125,585.0999755859375,862.8699951171875,840.202001953125,837.1786022949219,835.9725006103515,799.171200358073,766.1655014038085,Financial | Insurance - Property & Casualty | USA,32.31,-,5.63,14.0,65.3,83.53,2022-08-30,2022-08-15,100.58730955478936,100.84483750010858,2022-05-09,2022-03-14
AI,14.510000228881836,13.369999885559082,55.58000183105469,20.011499977111814,19.56179988861084,18.705999994277956,19.968466650644935,22.91339996814728,Technology | Information Technology Services | USA,-,-,-,24.6,-241.6,-0.4,2022-08-19,2022-08-03,105.19031739089588,102.9453143279752,2022-08-22,2022-03-14
EXFY,16.389999389648438,,,20.41099987030029,19.652599868774413,18.65229995727539,19.53813327153524,23.71409992694855,Technology | Software - Application | USA,-,-,175.28,-33.5,-55.4,0.5,2022-08-19,2022-07-29,108.68736364120748,104.98792792713002,2022-08-22,2022-03-14
MNDY,110.8000030517578,85.75,450.0,126.61700019836424,114.72180038452149,116.24570053100588,133.79793370564778,171.04965007781982,Technology | Software - Application | Israel,-,-,-,75.2,22.0,-1.94,2022-08-19,2022-07-27,119.94313834957264,109.8703347083182,2021-09-20,2022-03-14
TSP,6.880000114440918,5.989999771118164,50.29999923706055,8.170999979972839,8.615400009155273,8.739999985694885,10.46386664390564,15.814224960803983,Industrials | Trucking | USA,-,-,-,73.3,-254.5,-2.67,2022-08-02,2022-06-22,97.42741884710443,96.6597305713061,2022-08-22,2022-03-14
PYPL,91.12999725341795,67.58000183105469,296.70001220703125,96.04700088500977,85.87490051269532,85.02925033569336,94.65923380533854,117.17087539672852,Financial | Credit Services | USA,52.59,4.07,20.7,9.1,-0.7,4.78,2022-08-19,2022-07-05,126.23632355452666,113.15310379628195,2022-01-17,2022-03-14
PAYA,6.320000171661377,4.510000228881836,11.505000114440918,6.84150002002716,6.746999988555908,6.149499983787536,6.063399982452393,6.176699993610382,Technology | Software - Infrastructure | USA,162.05,17.21,22.0,13.3,18.7,0.44,2022-08-17,2022-08-08,103.5036944450001,105.25727295359177,2022-08-22,2022-03-14
SE,59.93000030517578,54.060001373291016,372.7000122070313,72.08799991607665,74.12839973449707,77.83509979248046,93.87999989827472,125.89144989013673,Communication Services | Electronic Gaming & Multimedia | Singapore,-,-,133.84,29.0,-13.3,-3.42,2022-08-17,2022-07-19,100.92297188254764,95.88854758823685,2022-08-22,2022-03-14
ADPT,8.720000267028809,5.954999923706055,40.0,10.834499931335449,9.949899940490722,9.07109998703003,10.660000006357828,14.128000044822691,Healthcare | Biotechnology | USA,-,-,-,13.5,-32.5,-1.52,2022-08-19,2022-08-04,117.04727979248892,112.55249491242806,2022-08-29,2022-03-14
ROKU,65.98999786376953,62.0,374.739990234375,74.65650024414063,81.61219970703125,87.8156999206543,102.77386642456057,128.8687000656128,Communication Services | Entertainment | USA,-,-,-,18.5,-190.6,-2.7,2022-08-19,2022-08-10,86.10646271459038,89.09457534973318,2022-08-22,2022-03-14
ITRN,24.170000076293945,19.729999542236328,29.850000381469727,26.298999977111816,25.31372703552246,24.2536279296875,23.63099561055501,24.04602373123169,Technology | Communication Equipment | Israel,14.5,0.95,53.74,8.7,112.9,2.29,2022-08-26,2022-07-21,107.48881481164985,105.46993037578984,2022-08-29,2022-03-14
MTTR,4.190000057220459,3.509999990463257,37.59999847412109,4.98250002861023,4.464600019454956,4.879350016117096,5.836633334159851,9.550625015497207,Technology | Software - Application | USA,-,-,-,-3.4,-692.1,-0.38,2022-08-19,2022-07-05,123.29355145554588,108.04508817411904,2021-12-06,2022-03-07
MRNA,138.57000732421875,115.61000061035156,464.8500061035156,152.97949981689453,159.27539947509766,149.62739967346192,152.52739969889322,175.81464973449707,Healthcare | Biotechnology | USA,4.22,-,5.9,9.1,-1.8,8.13,2022-08-11,2022-08-03,99.15985410895009,101.0511488316628,2022-08-15,2022-03-07
TOST,18.38999938964844,,,18.76999988555908,16.362399883270264,16.30249991416931,17.938866558074952,21.83064992427826,Technology | Software - Infrastructure | USA,-,-,-,58.9,-237.4,-0.24,2022-08-26,2022-08-25,126.99578012298376,115.09200311235573,2022-02-28,2022-03-07
VUZI,7.409999847412109,3.880000114440918,16.200000762939453,8.445000052452087,7.920000019073487,6.806900000572204,6.614399989446004,7.24849999666214,Technology | Consumer Electronics | USA,-,-,-,3.4,-25.8,-0.6,2022-08-19,2022-07-19,115.76999167843208,113.75508757687132,2022-08-22,2022-02-28
TWOU,7.010000228881836,6.704999923706055,37.86000061035156,7.994000029563904,9.464399995803833,9.69774999141693,10.503800001144407,12.872750017642977,Consumer Defensive | Education & Training Services | USA,-,-,2778.06,1.8,19.0,0.38,2022-07-14,2022-06-22,77.40879979915526,87.45667698757073,2022-08-15,2022-02-28
DKNG,15.489999771118164,9.770000457763672,64.58000183105469,18.0364999294281,15.274399967193604,14.454799938201903,16.310533307393392,19.284299974441527,Consumer Cyclical | Gambling | USA,-,-,-,56.7,6.1,-2.26,2022-08-22,2022-07-15,138.28654509374175,121.49383493337602,2022-02-14,2022-02-21
ONEM,17.399999618530273,5.940000057220459,25.5,17.235999965667723,14.44729991912842,11.348949975967408,11.045566660563152,12.201074995994569,Healthcare | Health Information Services | USA,-,-,-,112.5,-118.7,-1.73,2022-08-09,2022-07-21,157.5996153259319,142.86703682153254,2022-02-14,2022-02-21
NNOX,13.1899995803833,8.229999542236328,28.597999572753903,14.244500017166136,13.162399978637696,11.606600008010863,11.182800006866454,12.308599996566771,Healthcare | Medical Devices | Israel,-,-,-,,-4.3,-1.59,2022-08-22,2022-08-10,115.50977674800416,113.9743229117646,2022-08-29,2022-02-14
TSEM,45.52000045776367,28.309999465942383,49.130001068115234,46.83250007629395,46.5965998840332,47.09339988708496,46.33619992574056,44.10959990501404,Technology | Semiconductors | Israel,28.54,1.9,28.25,17.7,80.1,2.58,2022-08-18,2022-07-11,101.3314881247478,100.31523876260133,2022-04-04,2022-02-14
TLS,9.6899995803833,6.539999961853027,34.68000030517578,9.626499843597411,8.6367999458313,8.539099950790405,9.119999961853027,10.62024995803833,Technology | Information Technology Services | USA,-,-,41.2,6.1,66.7,0.26,2022-08-31,2022-07-21,120.10872675120022,112.00679366255174,2022-01-10,2022-02-14
PACB,5.320000171661377,3.849999904632568,32.54999923706055,6.754500031471252,5.599599986076355,5.682999994754791,7.274733322461446,10.123949962854386,Healthcare | Diagnostics & Research | USA,-,-,-,16.0,-628.3,-1.34,2022-08-22,2022-08-01,136.70461433830397,119.33626957615284,2021-11-22,2022-02-14
ATAI,4.360000133514404,2.950000047683716,17.899999618530273,4.5444999694824215,4.200999989509582,4.097900006771088,4.513233342170715,5.459525004625321,Healthcare | Biotechnology | Germany,-,-,-,,-9.0,-1.04,2022-08-29,2022-08-25,111.73694115193464,108.66785118362397,2021-11-15,2022-02-07
